"orig","dest","distance"
"A83032","A83035",6.14460120561889
"A83032","N84613",6.19531495668926
"A83032","D83010",6.35505357246594
"A83032","N84614",6.40658958189184
"A83032","P81073",6.47587963274351
"A83032","M83004",6.49553494534408
"A83032","A82064",6.56247707501128
"A83033","A83026",2.98287183395084
"A83033","A89021",3.58337189394795
"A83033","A83051",3.7009031218869
"A83033","A83018",3.72948539775715
"A83033","A84005",3.74775933624542
"A83033","A83010",3.76800773802612
"A83033","A87016",3.77742545217455
"A83033","A83005",3.7920956489243
"A83033","A83075",3.79381950718073
"A83033","A87007",3.79633413393892
"A83034","A83047",3.60536712220955
"A83034","A83006",3.64089337087887
"A83034","A87016",4.04991150582356
"A83034","P92003",4.12369181716912
"A83034","A83026",4.12632135584372
"A83034","A83033",4.18289657829945
"A83034","A81004",4.21354453499259
"A83034","A83040",4.27060173600281
"A83034","N81024",4.29605861499378
"A83034","A86008",4.33089545666318
"A83035","B82101",5.22840204425217
"A83035","L83101",5.41741324988985
"A83035","L83020",5.66978030879389
"A83035","A83046",5.77866343695986
"A83035","B82034",5.87877081843929
"A83035","D83022",6.01529530570933
"A83035","A82053",6.03930073685164
"A83035","B81004",6.04514313441702
"A83035","N84024",6.05071314103377
"A83035","A84034",6.07921515272382
"A83036","N84006",4.17285677402077
"A83036","N84018",4.57913376436646
"A83036","N84012",4.68659658056265
"A83036","A83070",4.69462934066781
"A83036","A81005",4.69584650036234
"A83036","N85007",4.76282626646057
"A83036","P81710",4.81846999207521
"A83036","P92017",4.87046984464567
"A83036","A83048",4.91088222380806
"A83036","P81149",4.98357693486098
"A83037","A83054",4.51962927831239
"A83037","A83010",4.85732021767741
"A83037","A83050",4.94289932924429
"A83037","A83052",5.01947042544675
"A83037","A89010",5.0869499342203
"A83037","A83005",5.10609766030425
"A83037","A81032",5.11024827493574
"A83037","A84030",5.21870562309739
"A83037","C85010",5.22598264096317
"A83037","A83033",5.24424315261465
"A83038","A84016",3.7774872843196
"A83038","A83027",3.83928410617797
"A83038","A87615",3.99279340099337
"A83038","A83026",4.17480383993885
"A83038","A83009",4.58647096256788
"A83038","A86016",4.72352661494562
"A83038","A83034",4.73450735530872
"A83038","A88016",4.74202720323137
"A83038","A86041",4.79799008844925
"A83038","A83033",4.82110470454167
"A83040","A83047",3.38066267644188
"A83040","A83005",4.26798495019481
"A83040","A83034",4.27060173600281
"A83040","A83023",4.27652836601125
"A83040","A88004",4.35361081870948
"A83040","A83006",4.4090349830871
"A83040","P92019",4.4106439483882
"A83040","A87016",4.51427536570616
"A83040","A86601",4.54052676472278
"A83040","A83641",4.55608012605434
"A83041","A83616",4.82987225573815
"A83041","A89021",5.09301791768579
"A83041","A89004",5.17861131702968
"A83041","A83007",5.1817506513772
"A83041","A83016",5.26630135152101
"A83041","A89614",5.28216107375203
"A83041","A89030",5.35568017330125
"A83041","A83610",5.4507978988036
"A83041","A83075",5.45420109846521
"A83041","A88010",5.6004647150636
"A83043","A84045",5.97460545781095
"A83043","A84040",6.0731762838987
"A83043","M81048",6.9662082623302
"A83043","B82007",7.00169255929275
"A83043","A82006",7.20204681751171
"A83043","L85624",7.25585446090648
"A83043","A83035",7.25849631167937
"A83043","A82617",7.38308701116218
"A83043","M81054",7.4284308516348
"A83043","M81042",7.43358088276674
"A83044","A83616",3.58802349866881
"A83044","A89004",4.38387394231633
"A83044","A83075",4.40735482972323
"A83044","A88006",4.59775225604362
"A83044","A89024",4.71785685275648
"A83044","A83012",4.74736715761726
"A83044","A89008",4.76043688506507
"A83044","A83007",4.76755158548413
"A83044","A81041",4.79708186285979
"A83044","A83619",5.00303152184073
"A83045","A83025",3.67351253705854
"A83045","A83021",4.67299077391047
"A83045","A89004",4.80680363751167
"A83045","A83012",4.91851866959571
"A83045","A83057",4.92802501126641
"A83045","A81006",4.95270422550411
"A83045","A83023",4.95432860307099
"A83045","A83052",5.11238109543647
"A83045","A89001",5.30114653951725
"A83045","B87026",5.30135247278275
"A83046","A84024",4.35291649934334
"A83046","A84029",4.56731104758892
"A83046","B82008",4.62757632383365
"A83046","P81113",4.90227726684979
"A83046","M82018",5.0300179150121
"A83046","M82005",5.07142850673348
"A83046","M82028",5.11286401066594
"A83046","A82003",5.14376215358995
"A83046","L83031",5.18564763370959
"A83046","M83108",5.228533187895
"A83047","A83040",3.38066267644188
"A83047","A83034",3.60536712220955
"A83047","A87016",3.8804129409463
"A83047","A83033",4.12122484225026
"A83047","A83005",4.17113805047634
"A83047","A81036",4.21602909500872
"A83047","A88013",4.27443468020686
"A83047","A87029",4.32995502230507
"A83047","N81024",4.39706923673252
"A83047","A87007",4.41993291423011
"A83048","A83070",3.78521189342442
"A83048","P81646",3.84701911153964
"A83048","P81710",3.84921327172544
"A83048","P81674",3.91153168669966
"A83048","A84031",4.07096265698637
"A83048","L81122",4.0791156823828
"A83048","A84047",4.13428269234005
"A83048","A84033",4.20477821889558
"A83048","N81111",4.35962061113167
"A83048","A87011",4.36238319613589
"A83049","A83018",3.56698581330904
"A83049","A83030",4.12731914373667
"A83049","A83033",4.34280160112818
"A83049","A83026",4.5509008237553
"A83049","A87007",4.5789893130335
"A83049","A83054",4.97939803070179
"A83049","A83010",4.98388268993378
"A83049","A85014",5.04656640964427
"A83049","A84005",5.0625845024446
"A83049","A83022",5.23353244688831
"A83050","A83028",3.54073970785324
"A83050","A81032",3.96191004653826
"A83050","A83030",4.21987286791215
"A83050","A83009",4.25979294993293
"A83050","A84005",4.32571921117315
"A83050","A83027",4.34041935077697
"A83050","A83014",4.39198964331997
"A83050","A83010",4.44890392167198
"A83050","A86022",4.46213329098311
"A83050","A83033",4.54307236218847
"A83051","A83075",3.15751938246042
"A83051","A89023",3.44203418690648
"A83051","A83033",3.7009031218869
"A83051","A89021",4.23702784397685
"A83051","A89024",4.31038650849429
"A83051","A83071",4.40963124411409
"A83051","A88003",4.45348322139435
"A83051","A83003",4.48710015425891
"A83051","A84013",4.49308985956039
"A83051","A86026",4.58628222932426
"A83052","A83015",3.51972021075905
"A83052","A81022",4.00901439122931
"A83052","A83033",4.25520973794617
"A83052","A89030",4.37741977172691
"A83052","A83005",4.42968374151826
"A83052","A89021",4.46715827940156
"A83052","A83010",4.52693404532098
"A83052","A83024",4.60684198121614
"A83052","A86026",4.66751297571504
"A83052","A84014",4.74394583802566
"A83054","A83037",4.51962927831239
"A83054","A85014",4.82616331431967
"A83054","A83050",4.90681870163655
"A83054","A84005",4.91420389624256
"A83054","A83049",4.97939803070179
"A83054","A87007",5.07130856719561
"A83054","C87004",5.13270278700939
"A83054","A81032",5.22317726455534
"A83054","A83026",5.24475080596849
"A83054","A83010",5.26028736640207
"A83055","A87011",3.95343214076235
"A83055","A84035",4.07314434476792
"A83055","A83014",4.11050938755541
"A83055","A83028",4.24711238288275
"A83055","A89015",4.30761490640583
"A83055","A87020",4.3854202070527
"A83055","A86022",4.42017214660747
"A83055","A81005",4.53844783774677
"A83055","N81111",4.54209531470201
"A83055","P81171",4.55609982161
"A83057","A83021",4.31425615382564
"A83057","A83012",4.74051362459532
"A83057","A83045",4.92802501126641
"A83057","A84028",5.01050561831299
"A83057","A83025",5.23209605018632
"A83057","A83007",5.23675060220126
"A83057","A81021",5.30344520641257
"A83057","A84009",5.35467236524914
"A83057","A83616",5.42927319145071
"A83057","B87026",5.50356392543836
"A83060","A82055",5.4194582612792
"A83060","A82045",6.14539749640833
"A83060","B82046",6.16683440242237
"A83060","A82004",6.24100085450558
"A83060","D82600",6.4442146406537
"A83060","Y01163",6.45168517977677
"A83060","L85054",6.5019375302921
"A83060","A82037",6.50580396976065
"A83060","F81183",6.50637335292185
"A83060","A84044",6.53154134083161
"A83061","M83017",4.49916244724458
"A83061","M83092",4.55858742513422
"A83061","P81059",4.96729909340171
"A83061","M82017",5.09992622733057
"A83061","A84045",5.10918211139712
"A83061","A84018",5.10925797022109
"A83061","M81600",5.13209880041898
"A83061","N81614",5.1704613452462
"A83061","Y03602",5.17576213979641
"A83061","N81069",5.27843713519222
"A83066","A83074",6.39095361386751
"A83066","A83021",6.95063790049957
"A83066","N83045",7.13433058793012
"A83066","A88001",7.15827437866402
"A83066","A84028",7.25675873830077
"A83066","M83713",7.26929593882877
"A83066","P81668",7.38786008139193
"A83066","P81027",7.45826355282157
"A83066","A83057",7.48657636869494
"A83066","A81044",7.60563048727367
"A83070","A83048",3.78521189342442
"A83070","A84031",4.65214106127516
"A83070","A83072",4.66801278669747
"A83070","A84033",4.68687692187657
"A83070","A83036",4.69462934066781
"A83070","A81005",4.88260203015598
"A83070","A83055",4.98216054908135
"A83070","A87011",4.99218508228213
"A83070","P81710",5.04339223341246
"A83070","C86009",5.17723850681741
"A83071","A83075",3.27673004422592
"A83071","A89023",3.56441941826889
"A83071","A89011",3.60031745802744
"A83071","A89024",3.83733060296764
"A83071","A86026",3.93327392403897
"A83071","A89030",3.9532937431763
"A83071","A89032",4.0998870626567
"A83071","A83610",4.1752790355056
"A83071","A89021",4.1896903441546
"A83071","A81060",4.22056584830102
"A83072","A83029",4.4497207131969
"A83072","A83070",4.66801278669747
"A83072","A83055",4.72370232117391
"A83072","A83048",4.86246537071527
"A83072","A87011",4.88344259091105
"A83072","N84014",4.97136924100244
"A83072","A81005",4.99871560991502
"A83072","A84033",5.02216302939213
"A83072","N84614",5.20655319145644
"A83072","A81048",5.20987475086979
"A83073","A83637",2.46937483554699
"A83073","A83003",4.07094988298617
"A83073","A83644",4.20568199833157
"A83073","A84013",4.36463862583508
"A83073","A83016",4.53129118939016
"A83073","A83023",4.64528926322212
"A83073","A85024",4.88486039882081
"A83073","A83008",4.906244357754
"A83073","A83015",4.91218296602988
"A83073","A88010",5.04072212741805
"A83074","A83021",4.29749588982534
"A83074","A83005",4.34148121010164
"A83074","A83025",4.51198114929498
"A83074","A83033",4.54904967597365
"A83074","A83026",4.8129285260702
"A83074","A84005",4.87978960400314
"A83074","A89010",4.94409439141305
"A83074","A83023",4.99279145339654
"A83074","A89030",4.99793612894972
"A83074","A83040",5.0016651257611
"A83075","A89024",2.98559803517574
"A83075","A83051",3.15751938246042
"A83075","A83071",3.27673004422592
"A83075","A89023",3.27823441067603
"A83075","A89021",3.65740536615296
"A83075","A83033",3.79381950718073
"A83075","A86026",3.8577436654865
"A83075","A89011",3.8747709529466
"A83075","A89030",3.92451315453819
"A83075","A86038",4.04250353427912
"A83610","A83616",3.76082477785762
"A83610","A83619",4.15690447422321
"A83610","A83071",4.1752790355056
"A83610","A89030",4.19986131769154
"A83610","A84013",4.45570095032964
"A83610","A83627",4.50247760436542
"A83610","C87620",4.54069532100718
"A83610","C87031",4.68772945912645
"A83610","B87036",4.73922896276883
"A83610","C85005",4.81765051365829
"A83616","A83044",3.58802349866881
"A83616","A83610",3.76082477785762
"A83616","A83007",4.55259356052274
"A83616","A83075",4.59678468197993
"A83616","A83619",4.63416898163857
"A83616","A81631",4.72865264662802
"A83616","A88006",4.74443016549914
"A83616","A83041",4.82987225573815
"A83616","A89030",4.94172244128004
"A83616","B87006",4.94658337080492
"A83617","A83618",5.40240309152914
"A83617","A86022",5.41534307794672
"A83617","P92015",5.70171371330113
"A83617","A83028",5.91498087640009
"A83617","N84014",5.96705617162304
"A83617","A82075",6.00729402772773
"A83617","A83009",6.02800228465229
"A83617","A84013",6.04066080622824
"A83617","C81074",6.06517044019443
"A83617","P81701",6.19021545554701
"A83618","A83033",3.88641897949934
"A83618","A83003",4.07457186058486
"A83618","A83636",4.2668704647243
"A83618","A83015",4.37047531991123
"A83618","A83028",4.53090152392212
"A83618","A83010",4.558517545557
"A83618","A87012",4.57151696245569
"A83618","A83637",4.58002686166443
"A83618","A85010",4.59467868497803
"A83618","A83009",4.59511182595102
"A83619","A83627",3.86407222092263
"A83619","A83610",4.15690447422321
"A83619","A89041",4.54637905774102
"A83619","A83616",4.63416898163857
"A83619","A89008",4.64304841101226
"A83619","A88005",4.6775328489209
"A83619","A88012",4.72938184621878
"A83619","A81629",4.80203609874469
"A83619","A89018",4.89364580317216
"A83619","C87620",5.00214976660631
"A83622","A83644",6.0997593560644
"A83622","A83016",6.58488759650255
"A83622","A83073",6.92147294732099
"A83622","N81127",6.93704702431402
"A83622","A83637",7.11055605891144
"A83622","A83618",7.21570397922974
"A83622","A83041",7.23535359438036
"A83622","P92008",7.30547747067764
"A83622","A83636",7.33353918429461
"A83622","A83024",7.35384299327651
"A83626","A83637",5.0946699617408
"A83626","A83073",5.12872220422559
"A83626","A84013",5.56910469113852
"A83626","A83003",5.88354021094243
"A83626","P92021",5.90319184999847
"A83626","A83610",6.00150902045609
"A83626","A83015",6.14938689519853
"A83626","A82075",6.18854805471742
"A83626","M83005",6.24013053521551
"A83626","M83100",6.27329713219844
"A83627","A83619",3.86407222092263
"A83627","A83610",4.50247760436542
"A83627","A89041",4.81077586558496
"A83627","C87620",5.03328457451002
"A83627","A89008",5.09144218484309
"A83627","A89024",5.13634014385674
"A83627","C85619",5.14248201381305
"A83627","A83044",5.17496246390004
"A83627","A88022",5.23365554379527
"A83627","A88012",5.24612162781897
"A83634","A83008",5.85083851654259
"A83634","A83073",6.05865547528524
"A83634","A83644",6.71470687864089
"A83634","A83637",7.00458841183126
"A83634","A81063",7.20969452021112
"A83634","A83016",7.31587935042935
"A83634","A83616",7.38039301956072
"A83634","A81041",7.4416995530442
"A83634","A89614",7.48113784978305
"A83634","A83003",7.51188463501051
"A83635","A89009",4.70219988753543
"A83635","A86041",4.85517913416105
"A83635","A83027",4.9790687247815
"A83635","M82057",4.98860547197999
"A83635","A87022",4.98952139437728
"A83635","A86028",5.00750025350632
"A83635","A81610",5.13316697379475
"A83635","N81040",5.17871891527024
"A83635","P81201",5.19949797611746
"A83635","A85611",5.3881168323402
"A83636","A83618",4.2668704647243
"A83636","A83003",4.28781614495561
"A83636","A89023",4.30291957257027
"A83636","A83033",4.41477158189934
"A83636","A83071",4.52592959361395
"A83636","A86026",4.56625268128761
"A83636","A84013",4.59633678328202
"A83636","A86038",4.62299515691472
"A83636","A83026",4.66826241321857
"A83636","A83051",4.74689517288634
"A83637","A83073",2.46937483554699
"A83637","A84013",4.0062063944744
"A83637","A83003",4.08967605225822
"A83637","A83015",4.49616432233859
"A83637","A83618",4.58002686166443
"A83637","A83023",4.68403796334706
"A83637","A86038",4.70593656049585
"A83637","A85024",4.73859954514635
"A83637","A89030",4.75916455948371
"A83637","A86013",4.75977261408968
"A83641","A83013",4.16753651018561
"A83641","A89006",4.39795097064728
"A83641","A83040",4.55608012605434
"A83641","P92029",4.62105785995318
"A83641","A89020",4.73617831985046
"A83641","A88608",4.85281564796261
"A83641","M82616",4.86664304447106
"A83641","A89018",4.87462883852688
"A83641","P92026",4.92357806664112
"A83641","A88015",4.92497109681363
"A83644","A83073",4.20568199833157
"A83644","A83008",4.62374045613039
"A83644","A83016",4.81107461314183
"A83644","A83637",4.88762757707857
"A83644","A89005",5.03769510454402
"A83644","A83003",5.30167448721364
"A83644","A83020",5.40606115068733
"A83644","A88010",5.42695963828709
"A83644","A83636",5.45118360151498
"A83644","P92021",5.48635029007824
"A84002","A82014",10.2222631588285
"A84002","M81024",10.2244219641352
"A84002","A82029",10.3223094771807
"A84002","A84042",10.5261066822622
"A84002","M82013",11.3630674425027
"A84002","B82622",11.3712625120829
"A84002","A84604",11.3873583483765
"A84002","A82620",11.4392508742507
"A84002","M81600",11.5880742224103
"A84002","B82029",11.8012356251243
"A84005","A83033",3.74775933624542
"A84005","A83010",3.97340236236105
"A84005","A83005",4.0432033356321
"A84005","A86022",4.22231190889349
"A84005","A83050",4.32571921117315
"A84005","A85010",4.36863504894148
"A84005","A83026",4.38413872264
"A84005","A83028",4.39306856741228
"A84005","A87007",4.47976952686188
"A84005","A89028",4.68924735911651
"A84006","B82050",5.18059264694264
"A84006","A82012",5.9604077699385
"A84006","B81037",6.10778345908507
"A84006","A82026",6.17753057097123
"A84006","M81074",6.22993442053915
"A84006","P81006",6.34121691323538
"A84006","P81029",6.39792450596261
"A84006","J81019",6.49984213494798
"A84006","L82012",6.52562868571699
"A84006","M82025",6.55560671617542
"A84007","A84039",4.00119781989464
"A84007","A84031",4.17964903922883
"A84007","A84024",4.52677472516788
"A84007","N81008",4.75789920440231
"A84007","B82071",5.01215967247984
"A84007","M82028",5.01884661048818
"A84007","A84035",5.06146663163667
"A84007","L85011",5.09507164995688
"A84007","N84018",5.21410287970049
"A84007","P81695",5.26327987975976
"A84008","A84604",5.46341050189794
"A84008","M81054",5.7298658640132
"A84008","M81048",5.75043259339731
"A84008","D82072",5.76292744562474
"A84008","D82009",6.38923750172151
"A84008","A82013",6.51238446443408
"A84008","A82006",6.60078563194501
"A84008","M81043",6.67312754592156
"A84008","D82600",6.70462734998556
"A84008","L83026",6.7374260184607
"A84009","A84028",4.92944470823547
"A84009","A81021",5.16696420697866
"A84009","A83057",5.35467236524914
"A84009","M82003",5.36864127898941
"A84009","A83022",5.50021184089792
"A84009","A87004",5.60566587663947
"A84009","A88013",5.69824603017647
"A84009","A81044",5.70585417981819
"A84009","A83012",5.73209779062634
"A84009","A81002",5.89025542816599
"A84011","N81077",5.20624293506673
"A84011","N81002",5.4670118780008
"A84011","L84065",5.51204809291904
"A84011","A83048",5.6003552571173
"A84011","M84030",5.63906657981177
"A84011","A84047",5.64059272477614
"A84011","J83609",5.70667672701429
"A84011","P88015",5.72738574027791
"A84011","N81031",5.76244442230924
"A84011","L85021",5.79359147656302
"A84013","A89030",3.50295145074209
"A84013","A89023",3.60773917827038
"A84013","A83003",3.76289539610133
"A84013","A86026",3.82724705107074
"A84013","A83637",4.0062063944744
"A84013","A83075",4.08702176697986
"A84013","A83071",4.23673923202269
"A84013","A86038",4.2670105581803
"A84013","A83073",4.36463862583508
"A84013","A83033",4.41583849969682
"A84014","A83005",4.43066134295429
"A84014","A83075",4.62035385211472
"A84014","A83052",4.74394583802566
"A84014","A89004",4.75428442155131
"A84014","A89021",4.83469915200424
"A84014","A88003",4.8468725009912
"A84014","A86026",4.88284350894069
"A84014","A81006",4.88410952953381
"A84014","A84013",4.94467833496867
"A84014","A83033",5.02934850839454
"A84016","A83038",3.7774872843196
"A84016","A87615",4.02058708323089
"A84016","A86016",4.14696627770751
"A84016","A88016",4.16093935343357
"A84016","A89028",4.5157114447835
"A84016","M82048",4.54767004369135
"A84016","A84614",4.56258196890857
"A84016","A86041",4.63487605968972
"A84016","A83009",4.68281834188163
"A84016","A83027",4.74316347777259
"A84018","N81031",4.63256911135495
"A84018","M82017",4.69489142390267
"A84018","P81059",4.74985484327172
"A84018","B82044",4.76431255819089
"A84018","L83102",4.91372247263585
"A84018","B82002",4.94341299025772
"A84018","A84024",5.092726894344
"A84018","A83061",5.10925797022109
"A84018","A84031",5.1282517837726
"A84018","A82030",5.15773589127501
"A84020","A83024",3.87339884013363
"A84020","A83020",4.48285097264068
"A84020","A83007",5.01745282694657
"A84020","A83015",5.20243002094759
"A84020","A89005",5.32735619155777
"A84020","A83052",5.36453537760775
"A84020","A83016",5.38069016811811
"A84020","A83618",5.56083034204173
"A84020","A84013",5.67152216171713
"A84020","A83051",5.70094842376327
"A84022","A84030",5.37093735893256
"A84022","A84037",5.41486646763773
"A84022","A83037",5.76472112321105
"A84022","A82064",5.78327943603144
"A84022","A84044",5.86256895894187
"A84022","A84025",5.87373680586935
"A84022","A83052",5.99317134514433
"A84022","D81064",6.00501535146165
"A84022","F81116",6.01095752835764
"A84022","G82666",6.09041970551448
"A84024","A84033",3.97155369957228
"A84024","P81710",4.31605258238681
"A84024","A83046",4.35291649934334
"A84024","B82075",4.37305722614907
"A84024","L83031",4.41122206456039
"A84024","M82047",4.45318504315691
"A84024","B82008",4.51760712292073
"A84024","A84031",4.52238162619263
"A84024","A84007",4.52677472516788
"A84024","M82016",4.64892571140943
"A84025","A84030",3.88520917116535
"A84025","A87017",4.63905822092682
"A84025","A84038",4.69572820399025
"A84025","A89022",4.81127078510429
"A84025","A89030",4.82695581767441
"A84025","A84037",5.0425859808666
"A84025","A87023",5.1635194883357
"A84025","A84619",5.19674973891673
"A84025","D81064",5.2024500944477
"A84025","C88648",5.21810683169342
"A84026","A84044",4.53593971785383
"A84026","A84022",6.56047584283693
"A84026","B82106",6.89134394284106
"A84026","G82007",7.15040519365669
"A84026","B81006",7.18201203110323
"A84026","A82064",7.20395876658998
"A84026","N84613",7.20495515826768
"A84026","D82066",7.30443634292846
"A84026","A84030",7.34047711449026
"A84026","P81133",7.35182859355516
"A84027","A84042",7.16198275743563
"A84027","A82029",8.62208766140321
"A84027","M81018",8.70418242849568
"A84027","A84604",8.73197122122022
"A84027","A82014",8.77869324524133
"A84027","M81024",8.97172479150186
"A84027","M82020",9.05395637684663
"A84027","C81082",9.12204468812021
"A84027","M81604",9.13096631721565
"A84027","B82619",9.38206819798025
"A84028","A83021",4.37360239754488
"A84028","A84009",4.92944470823547
"A84028","A83057",5.01050561831299
"A84028","A81002",5.40545728727543
"A84028","A83020",5.42313885276877
"A84028","A83074",5.43515394268898
"A84028","A83018",5.4770577395886
"A84028","A83022",5.54553031064162
"A84028","A83037",5.57066208664756
"A84028","A81036",5.59251650805849
"A84029","A83046",4.56731104758892
"A84029","A84035",4.6037597532205
"A84029","B82072",4.81888533345278
"A84029","A84024",4.86776736959329
"A84029","A84039",4.93208145817145
"A84029","G82227",4.94943345285857
"A84029","A84031",5.11279387061804
"A84029","B82034",5.2306749924256
"A84029","B82008",5.28947657713463
"A84029","A84033",5.33271249391265
"A84030","A84025",3.88520917116535
"A84030","A84038",4.63100184331339
"A84030","A87023",4.72899657595973
"A84030","A87017",4.80189039621939
"A84030","A85010",5.11656169644409
"A84030","A89028",5.16299681969418
"A84030","A83037",5.21870562309739
"A84030","A84022",5.37093735893256
"A84030","A84037",5.39230343565683
"A84030","A89022",5.45562125532103
"A84031","A84039",3.37573133574417
"A84031","A83048",4.07096265698637
"A84031","A84033",4.08325801713115
"A84031","A84007",4.17964903922883
"A84031","A84024",4.52238162619263
"A84031","A84047",4.64744459737227
"A84031","A83070",4.65214106127516
"A84031","P81710",4.818819719711
"A84031","B82072",4.86659094790195
"A84031","B82044",4.91627829459432
"A84033","A84047",3.94754967789923
"A84033","A84024",3.97155369957228
"A84033","A84031",4.08325801713115
"A84033","P81710",4.14034934646945
"A84033","A83048",4.20477821889558
"A84033","B82072",4.29983767795181
"A84033","B82034",4.34067824562579
"A84033","M84049",4.34894316854812
"A84033","L85011",4.35787779548343
"A84033","P81045",4.53197262855826
"A84034","B82101",5.53079217756441
"A84034","M82043",5.72187190868811
"A84034","A82055",5.84807166217529
"A84034","D82621",6.04321096975069
"A84034","A82006",6.05081676591169
"A84034","A82023",6.0530607250854
"A84034","A82045",6.07348694998428
"A84034","B82049",6.07365373370091
"A84034","A83035",6.07921515272382
"A84034","A83032",6.13317648137576
"A84035","A83055",4.07314434476792
"A84035","N81125",4.16922204305261
"A84035","N81060",4.19143392054854
"A84035","A87011",4.20120469311223
"A84035","A87006",4.21635883043468
"A84035","A81005",4.46412315932672
"A84035","P81710",4.46820496463706
"A84035","L85011",4.52673737776979
"A84035","A84029",4.6037597532205
"A84035","C83058",4.64391924285245
"A84036","M81026",7.30151878272705
"A84036","A82016",7.31447860598776
"A84036","K83002",7.42141538763637
"A84036","Y01929",7.57772681689109
"A84036","C84001",7.8798969864975
"A84036","C82038",8.21596564638909
"A84036","L83100",8.32321887222708
"A84036","J82069",8.58784095411225
"A84036","Y04957",8.91115862449193
"A84036","J82622",8.96604393107391
"A84037","A84619",3.40863847801332
"A84037","A83014",3.75424156273425
"A84037","A88009",4.37806309597603
"A84037","A85018",4.54014873512965
"A84037","A88023",4.54353535409191
"A84037","M83701",4.6017812966
"A84037","A89617",4.63404592696794
"A84037","D81064",4.72355947807772
"A84037","A84614",4.72575406266558
"A84037","A89022",4.7312109134366
"A84038","A87612",3.97101503915983
"A84038","A84030",4.63100184331339
"A84038","A87017",4.67291392497009
"A84038","A84025",4.69572820399025
"A84038","A83009",4.7219093553105
"A84038","A89028",4.77315399405877
"A84038","A83618",5.1001825280548
"A84038","A87012",5.11225009417181
"A84038","A87615",5.17808301598553
"A84038","A88016",5.28359919093525
"A84039","A84031",3.37573133574417
"A84039","A84007",4.00119781989464
"A84039","A84047",4.68706930676066
"A84039","A84029",4.93208145817145
"A84039","A83048",4.94010576227094
"A84039","A84024",4.99650156967214
"A84039","B82044",5.03307853043799
"A84039","P81059",5.12441166147107
"A84039","A84035",5.16087466525592
"A84039","A84033",5.18464726503357
"A84040","A84045",4.36172411656613
"A84040","L85044",5.77594836238104
"A84040","J83058",5.94043856794062
"A84040","N81001",5.95044168382195
"A84040","A82617",5.99699610865003
"A84040","A83043",6.0731762838987
"A84040","J83019",6.17502239741197
"A84040","M81048",6.27844676942976
"A84040","A82006",6.28071185976854
"A84040","B82007",6.40837623679277
"A84042","M82013",5.97951607470295
"A84042","M81024",6.76765810277722
"A84042","D83003",7.05120829135444
"A84042","A84027",7.16198275743563
"A84042","M81045",7.16943325982538
"A84042","M82024",7.35015195276216
"A84042","M82020",7.54895880701317
"A84042","B82622",7.55108295548754
"A84042","M82058",7.76384218255341
"A84042","M81600",7.77602682055359
"A84044","A84026",4.53593971785383
"A84044","L83106",5.50876588698924
"A84044","M81066",5.59710801502735
"A84044","A83046",5.62357106795694
"A84044","F81021",5.80558928628688
"A84044","A82064",5.84815446785328
"A84044","M83108",5.85417580643211
"A84044","D82059",5.85613144041583
"A84044","A84022",5.86256895894187
"A84044","M82005",5.93351388844186
"A84045","A84040",4.36172411656613
"A84045","A83061",5.10918211139712
"A84045","A82028",5.13778372124513
"A84045","M82041",5.20395016391866
"A84045","L85044",5.23907852568996
"A84045","M82020",5.30074863115229
"A84045","M81043",5.36355361298956
"A84045","M81054",5.42687566329293
"A84045","L85624",5.42694202039229
"A84045","A82650",5.4539974894896
"A84047","A84033",3.94754967789923
"A84047","A83048",4.13428269234005
"A84047","A84031",4.64744459737227
"A84047","B82034",4.652252200969
"A84047","A84039",4.68706930676066
"A84047","B82044",4.73520961285143
"A84047","B82072",4.83776993405524
"A84047","B82022",4.85839694591667
"A84047","A84024",4.9040432111907
"A84047","P81710",4.9049903300245
"A84604","A84008",5.46341050189794
"A84604","L85003",6.86857986755873
"A84604","A82029",7.11556540163861
"A84604","A82013",7.58412745634711
"A84604","M81048",7.8607042940997
"A84604","M81054",7.88325356956708
"A84604","M81018",8.20025551390684
"A84604","A84040",8.26469916498547
"A84604","M81043",8.29001219831055
"A84604","D82072",8.50279346295349
"A84614","A84619",3.88502468552619
"A84614","A84016",4.56258196890857
"A84614","A83014",4.67358239660076
"A84614","A88023",4.67813348343658
"A84614","A84037",4.72575406266558
"A84614","A84035",4.90372430135853
"A84614","A87615",4.95910330014501
"A84614","N84014",5.0649110651853
"A84614","A83027",5.12542331585201
"A84614","A87023",5.13752775106147
"A84619","A84037",3.40863847801332
"A84619","A84614",3.88502468552619
"A84619","A81612",4.16882340759987
"A84619","A88009",4.19675223003912
"A84619","A83027",4.22246778869861
"A84619","A89011",4.33106365504288
"A84619","A83014",4.37753017595676
"A84619","A89032",4.38091715652218
"A84619","M83701",4.55008596794635
"A84619","A87023",4.59483871990971
"A85001","A85007",3.16799097795882
"A85001","A85611",3.53851340370798
"A85001","A86041",3.56283046170932
"A85001","A86016",3.90450828774222
"A85001","N81079",4.08568177998125
"A85001","M83138",4.20009975046542
"A85001","C88078",4.21799572119742
"A85001","P81099",4.33268415818304
"A85001","A86028",4.34466090606103
"A85001","A85006",4.35597969484311
"A85002","A85013",4.23604625472306
"A85002","A85019",4.39011613665113
"A85002","A88001",4.50202294811899
"A85002","A87019",4.56122333118923
"A85002","A86601",4.57500141590169
"A85002","A85009",4.67948262060097
